#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
13243,105.534,-36.872,106.046,-36.459,106.052,-37.283,105.016,-37.283,105.022,-36.459,69,0.462,195,0.5,S230518h,13243,0.462
34523,85.639,2.775,86.051,3.187,86.051,2.363,85.226,2.363,85.226,3.187,6,0.459,196,0.5,S230518h,34523,0.459
15881,104.308,-31.322,104.788,-30.909,104.792,-31.733,103.823,-31.733,103.828,-30.909,60,0.459,197,0.5,S230518h,15881,0.459
14354,106.277,-34.493,106.774,-34.080,106.779,-34.904,105.774,-34.904,105.779,-34.080,83,0.458,198,0.5,S230518h,14354,0.458
561,122.824,-79.692,125.037,-79.272,125.219,-80.095,120.428,-80.095,120.610,-79.272,56,0.458,199,0.5,S230518h,561,0.458
24633,95.727,-14.670,96.152,-14.257,96.154,-15.081,95.301,-15.081,95.302,-14.257,47,0.458,200,0.5,S230518h,24633,0.458
44702,69.459,21.013,69.901,21.425,69.899,20.601,69.019,20.601,69.016,21.425,30,0.457,201,0.5,S230518h,44702,0.457
1560,121.727,-72.555,123.070,-72.138,123.133,-72.962,120.320,-72.962,120.383,-72.138,43,0.457,202,0.5,S230518h,1560,0.457
25076,97.738,-13.877,98.161,-13.464,98.163,-14.288,97.312,-14.288,97.314,-13.464,36,0.456,203,0.5,S230518h,25076,0.456
25514,94.266,-13.084,94.689,-12.671,94.690,-13.495,93.843,-13.495,93.844,-12.671,9,0.456,204,0.5,S230518h,25514,0.456
35882,85.221,5.154,85.635,5.566,85.635,4.742,84.808,4.742,84.807,5.566,11,0.456,205,0.5,S230518h,35882,0.456
36327,79.646,5.947,80.061,6.359,80.060,5.535,79.232,5.535,79.231,6.359,62,0.455,206,0.5,S230518h,36327,0.455
38577,77.946,9.912,78.365,10.324,78.364,9.500,77.529,9.500,77.528,10.324,25,0.454,207,0.5,S230518h,38577,0.454
24636,98.182,-14.670,98.607,-14.257,98.609,-15.081,97.755,-15.081,97.757,-14.257,25,0.454,208,0.5,S230518h,24636,0.454
6799,116.547,-52.731,117.221,-52.317,117.234,-53.141,115.860,-53.141,115.873,-52.317,60,0.453,209,0.5,S230518h,6799,0.453
26401,93.632,-11.498,94.052,-11.085,94.053,-11.909,93.211,-11.909,93.212,-11.085,8,0.452,210,0.5,S230518h,26401,0.452
5,144.000,-89.207,162.878,-88.727,191.243,-89.439,96.757,-89.439,125.122,-88.727,71,0.452,211,0.5,S230518h,5,0.452
2324,119.290,-68.590,120.398,-68.175,120.440,-68.998,118.140,-68.998,118.182,-68.175,42,0.452,212,0.5,S230518h,2324,0.452
20334,99.429,-22.599,99.874,-22.187,99.876,-23.011,98.981,-23.011,98.984,-22.187,73,0.451,213,0.5,S230518h,20334,0.451
1998,114.650,-70.176,115.841,-69.760,115.889,-70.584,113.410,-70.584,113.459,-69.760,46,0.450,214,0.5,S230518h,1998,0.450
560,118.588,-79.692,120.802,-79.272,120.984,-80.095,116.192,-80.095,116.374,-79.272,19,0.450,215,0.5,S230518h,560,0.450
2672,119.337,-67.004,120.374,-66.589,120.410,-67.413,118.264,-67.413,118.300,-66.589,38,0.448,216,0.5,S230518h,2672,0.448
10457,110.270,-43.216,110.832,-42.802,110.839,-43.626,109.701,-43.626,109.709,-42.802,92,0.445,217,0.5,S230518h,10457,0.445
7940,110.303,-49.559,110.933,-49.146,110.944,-49.970,109.662,-49.970,109.673,-49.146,83,0.443,218,0.5,S230518h,7940,0.443
151,333.659,-85.242,338.221,-84.814,339.079,-85.635,328.238,-85.635,329.096,-84.814,29,0.442,219,0.5,S230518h,151,0.442
16667,105.455,-29.736,105.927,-29.323,105.931,-30.147,104.978,-30.147,104.982,-29.323,87,0.442,220,0.5,S230518h,16667,0.442
1847,119.205,-70.969,120.443,-70.553,120.496,-71.377,117.915,-71.377,117.968,-70.553,58,0.441,221,0.5,S230518h,1847,0.441
37233,82.217,7.533,82.633,7.945,82.632,7.121,81.802,7.121,81.801,7.945,8,0.439,222,0.5,S230518h,37233,0.439
1557,113.957,-72.555,115.300,-72.138,115.363,-72.962,112.551,-72.962,112.614,-72.138,57,0.439,223,0.5,S230518h,1557,0.439
36329,81.239,5.947,81.653,6.359,81.653,5.535,80.825,5.535,80.824,6.359,22,0.436,224,0.5,S230518h,36329,0.436
15494,104.456,-32.115,104.940,-31.702,104.945,-32.526,103.967,-32.526,103.972,-31.702,76,0.436,225,0.5,S230518h,15494,0.436
17060,101.955,-28.943,102.424,-28.530,102.428,-29.354,101.482,-29.354,101.486,-28.530,73,0.436,226,0.5,S230518h,17060,0.436
10791,110.030,-42.423,110.584,-42.010,110.591,-42.834,109.468,-42.834,109.475,-42.010,125,0.435,227,0.5,S230518h,10791,0.435
73,297.931,-86.828,304.493,-86.393,306.425,-87.210,289.437,-87.210,291.369,-86.393,29,0.435,228,0.5,S230518h,73,0.435
10456,109.189,-43.216,109.751,-42.802,109.758,-43.626,108.620,-43.626,108.628,-42.802,86,0.435,229,0.5,S230518h,10456,0.435
6523,114.725,-53.524,115.412,-53.110,115.425,-53.934,114.025,-53.934,114.039,-53.110,72,0.434,230,0.5,S230518h,6523,0.434
5988,113.612,-55.110,114.325,-54.696,114.340,-55.520,112.884,-55.520,112.899,-54.696,68,0.434,231,0.5,S230518h,5988,0.434
22030,98.182,-19.427,98.618,-19.015,98.620,-19.839,97.744,-19.839,97.746,-19.015,46,0.433,232,0.5,S230518h,22030,0.433
5474,111.429,-56.696,112.171,-56.282,112.187,-57.106,110.670,-57.106,110.686,-56.282,54,0.432,233,0.5,S230518h,5474,0.432
24634,96.545,-14.670,96.971,-14.257,96.972,-15.081,96.119,-15.081,96.120,-14.257,55,0.432,234,0.5,S230518h,24634,0.432
14353,105.319,-34.493,105.817,-34.080,105.822,-34.904,104.817,-34.904,104.822,-34.080,55,0.431,235,0.5,S230518h,14353,0.431
18268,101.471,-26.564,101.930,-26.151,101.933,-26.975,101.008,-26.975,101.012,-26.151,77,0.429,236,0.5,S230518h,18268,0.429
16,112.500,-88.414,124.154,-87.960,131.841,-88.756,93.159,-88.756,100.846,-87.960,83,0.429,237,0.5,S230518h,16,0.429
28644,94.989,-7.533,95.404,-7.121,95.405,-7.945,94.573,-7.945,94.574,-7.121,15,0.426,238,0.5,S230518h,28644,0.426
28192,93.600,-8.326,94.016,-7.914,94.017,-8.738,93.183,-8.738,93.184,-7.914,11,0.426,239,0.5,S230518h,28192,0.426
37683,81.600,8.326,82.017,8.738,82.016,7.914,81.184,7.914,81.183,8.738,26,0.426,240,0.5,S230518h,37683,0.426
13,45.000,-88.414,56.654,-87.960,64.341,-88.756,25.659,-88.756,33.346,-87.960,70,0.425,241,0.5,S230518h,13,0.425
6522,113.407,-53.524,114.093,-53.110,114.106,-53.934,112.707,-53.934,112.720,-53.110,75,0.425,242,0.5,S230518h,6522,0.425
1170,113.058,-74.934,114.601,-74.517,114.686,-75.340,111.430,-75.340,111.514,-74.517,43,0.424,243,0.5,S230518h,1170,0.424
14730,105.158,-33.700,105.651,-33.287,105.655,-34.111,104.660,-34.111,104.665,-33.287,72,0.422,244,0.5,S230518h,14730,0.422
19504,103.846,-24.185,104.296,-23.772,104.299,-24.596,103.393,-24.596,103.396,-23.772,29,0.422,245,0.5,S230518h,19504,0.422
2495,119.314,-67.797,120.386,-67.382,120.424,-68.206,118.205,-68.206,118.243,-67.382,58,0.422,246,0.5,S230518h,2495,0.422
336,114.545,-82.070,117.383,-81.648,117.691,-82.471,111.400,-82.471,111.708,-81.648,38,0.417,247,0.5,S230518h,336,0.417
7939,109.091,-49.559,109.721,-49.146,109.731,-49.970,108.450,-49.970,108.461,-49.146,87,0.417,248,0.5,S230518h,7939,0.417
8850,111.125,-47.181,111.727,-46.767,111.736,-47.591,110.515,-47.591,110.524,-46.767,79,0.415,249,0.5,S230518h,8850,0.415
6521,112.088,-53.524,112.774,-53.110,112.788,-53.934,111.388,-53.934,111.402,-53.110,62,0.413,250,0.5,S230518h,6521,0.413
25959,95.676,-12.291,96.097,-11.878,96.098,-12.702,95.253,-12.702,95.255,-11.878,6,0.413,251,0.5,S230518h,25959,0.413
5730,114.864,-55.903,115.591,-55.489,115.607,-56.313,114.121,-56.313,114.137,-55.489,67,0.413,252,0.5,S230518h,5730,0.413
406,125.000,-81.278,127.593,-80.856,127.848,-81.679,122.152,-81.679,122.407,-80.856,32,0.412,253,0.5,S230518h,406,0.412
47,327.273,-87.621,335.674,-87.179,339.106,-87.990,315.440,-87.990,318.872,-87.179,73,0.412,254,0.5,S230518h,47,0.412
5229,116.599,-57.489,117.357,-57.075,117.374,-57.899,115.824,-57.899,115.841,-57.075,38,0.411,255,0.5,S230518h,5229,0.411
13611,107.317,-36.079,107.824,-35.666,107.830,-36.490,106.805,-36.490,106.810,-35.666,21,0.410,256,0.5,S230518h,13611,0.410
6252,112.836,-54.317,113.535,-53.903,113.549,-54.727,112.122,-54.727,112.137,-53.903,57,0.410,257,0.5,S230518h,6252,0.410
9480,111.375,-45.595,111.959,-45.181,111.968,-46.005,110.782,-46.005,110.791,-45.181,96,0.409,258,0.5,S230518h,9480,0.409
7650,114.658,-50.352,115.298,-49.939,115.309,-50.763,114.006,-50.763,114.017,-49.939,112,0.408,259,0.5,S230518h,7650,0.408
25957,94.054,-12.291,94.475,-11.878,94.476,-12.702,93.632,-12.702,93.633,-11.878,12,0.408,260,0.9,S230518h,25957,0.408
28938,329.667,-7.533,330.083,-7.121,330.083,-7.945,329.251,-7.945,329.252,-7.121,160,0.407,261,0.9,S230518h,28938,0.407
170,122.553,-84.449,126.513,-84.023,127.143,-84.845,117.963,-84.845,118.593,-84.023,49,0.406,262,0.9,S230518h,170,0.406
2157,114.847,-69.383,115.995,-68.967,116.039,-69.791,113.654,-69.791,113.699,-68.967,46,0.405,263,0.9,S230518h,2157,0.405
839,118.835,-77.313,120.652,-76.894,120.772,-77.718,116.898,-77.718,117.018,-76.894,54,0.404,264,0.9,S230518h,839,0.404
30898,90.596,-3.568,91.009,-3.156,91.009,-3.980,90.183,-3.980,90.183,-3.156,7,0.404,265,0.9,S230518h,30898,0.404
5732,117.665,-55.903,118.393,-55.489,118.408,-56.313,116.923,-56.313,116.938,-55.489,79,0.403,266,0.9,S230518h,5732,0.403
1559,119.137,-72.555,120.480,-72.138,120.543,-72.962,117.730,-72.962,117.793,-72.138,39,0.402,267,0.9,S230518h,1559,0.402
87,92.571,-86.035,97.954,-85.604,99.190,-86.423,85.952,-86.423,87.189,-85.604,27,0.399,268,0.9,S230518h,87,0.399
11819,109.029,-40.044,109.564,-39.631,109.570,-40.455,108.487,-40.455,108.494,-39.631,37,0.399,269,0.9,S230518h,11819,0.399
34067,84.053,1.982,84.465,2.394,84.465,1.570,83.641,1.570,83.641,2.394,32,0.397,270,0.9,S230518h,34067,0.397
12169,107.797,-39.251,108.326,-38.838,108.332,-39.662,107.261,-39.662,107.268,-38.838,75,0.396,271,0.9,S230518h,12169,0.396
12170,108.814,-39.251,109.342,-38.838,109.349,-39.662,108.278,-39.662,108.285,-38.838,25,0.396,272,0.9,S230518h,12170,0.396
38580,80.357,9.912,80.776,10.324,80.775,9.500,79.939,9.500,79.938,10.324,12,0.395,273,0.9,S230518h,38580,0.395
1845,114.437,-70.969,115.675,-70.553,115.727,-71.377,113.147,-71.377,113.200,-70.553,45,0.395,274,0.9,S230518h,1845,0.395
7,216.000,-89.207,234.878,-88.727,263.243,-89.439,168.757,-89.439,197.122,-88.727,86,0.395,275,0.9,S230518h,7,0.395
25077,98.552,-13.877,98.976,-13.464,98.977,-14.288,98.127,-14.288,98.128,-13.464,9,0.394,276,0.9,S230518h,25077,0.394
39025,78.121,10.705,78.541,11.117,78.540,10.293,77.702,10.293,77.701,11.117,8,0.394,277,0.9,S230518h,39025,0.394
7362,115.401,-51.145,116.052,-50.732,116.063,-51.556,114.738,-51.556,114.750,-50.732,57,0.394,278,0.9,S230518h,7362,0.394
15884,107.077,-31.322,107.557,-30.909,107.561,-31.733,106.593,-31.733,106.597,-30.909,104,0.393,279,0.9,S230518h,15884,0.393
27744,94.610,-9.119,95.027,-8.707,95.028,-9.531,94.192,-9.531,94.193,-8.707,5,0.392,280,0.9,S230518h,27744,0.392
9481,112.500,-45.595,113.084,-45.181,113.093,-46.005,111.907,-46.005,111.916,-45.181,66,0.392,281,0.9,S230518h,9481,0.392
740,118.763,-78.106,120.695,-77.687,120.832,-78.510,116.694,-78.510,116.831,-77.687,45,0.391,282,0.9,S230518h,740,0.391
605,309.176,-79.692,311.390,-79.272,311.572,-80.095,306.781,-80.095,306.963,-79.272,22,0.390,283,0.9,S230518h,605,0.390
36332,83.628,5.947,84.043,6.359,84.042,5.535,83.214,5.535,83.214,6.359,17,0.390,284,0.9,S230518h,36332,0.390
2673,121.326,-67.004,122.363,-66.589,122.399,-67.413,120.253,-67.413,120.289,-66.589,41,0.390,285,0.9,S230518h,2673,0.390
2494,117.257,-67.797,118.328,-67.382,118.367,-68.206,116.147,-68.206,116.186,-67.382,57,0.390,286,0.9,S230518h,2494,0.390
15880,103.385,-31.322,103.865,-30.909,103.869,-31.733,102.900,-31.733,102.904,-30.909,56,0.389,287,0.9,S230518h,15880,0.389
1293,113.386,-74.141,114.856,-73.724,114.932,-74.548,111.839,-74.548,111.916,-73.724,46,0.389,288,0.9,S230518h,1293,0.389
1700,119.172,-71.762,120.461,-71.346,120.518,-72.170,117.827,-72.170,117.884,-71.346,41,0.388,289,0.9,S230518h,1700,0.388
5227,113.684,-57.489,114.442,-57.075,114.459,-57.899,112.909,-57.899,112.926,-57.075,65,0.388,290,0.9,S230518h,5227,0.388
24,292.500,-88.414,304.154,-87.960,311.841,-88.756,273.159,-88.756,280.846,-87.960,101,0.387,291,0.9,S230518h,24,0.387
4982,111.570,-58.282,112.345,-57.868,112.363,-58.692,110.777,-58.692,110.796,-57.868,57,0.387,292,0.9,S230518h,4982,0.387
17461,102.985,-28.150,103.451,-27.737,103.454,-28.561,102.516,-28.561,102.520,-27.737,75,0.386,293,0.9,S230518h,17461,0.386
26,337.500,-88.414,349.154,-87.960,356.841,-88.756,318.159,-88.756,325.846,-87.960,79,0.385,294,0.9,S230518h,26,0.385
1054,115.826,-75.727,117.451,-75.309,117.545,-76.133,114.107,-76.133,114.201,-75.309,14,0.385,295,0.9,S230518h,1054,0.385
18271,104.118,-26.564,104.577,-26.151,104.580,-26.975,103.655,-26.975,103.659,-26.151,70,0.385,296,0.9,S230518h,18271,0.385
34070,86.432,1.982,86.844,2.394,86.844,1.570,86.020,1.570,86.019,2.394,5,0.385,297,0.9,S230518h,34070,0.385
37232,81.419,7.533,81.835,7.945,81.834,7.121,81.004,7.121,81.003,7.945,13,0.384,298,0.9,S230518h,37232,0.384
273,108.000,-82.863,111.133,-82.440,111.514,-83.263,104.486,-83.263,104.867,-82.440,33,0.384,299,0.9,S230518h,273,0.384
26851,96.644,-10.705,97.063,-10.293,97.064,-11.117,96.224,-11.117,96.226,-10.293,12,0.382,300,0.9,S230518h,26851,0.382
23761,98.856,-16.256,99.284,-15.843,99.286,-16.667,98.426,-16.667,98.428,-15.843,11,0.381,301,0.9,S230518h,23761,0.381
11129,109.474,-41.630,110.021,-41.217,110.028,-42.041,108.919,-42.041,108.926,-41.217,108,0.381,302,0.9,S230518h,11129,0.381
36779,79.823,6.740,80.238,7.152,80.237,6.328,79.408,6.328,79.407,7.152,58,0.376,303,0.9,S230518h,36779,0.376
23327,100.138,-17.048,100.568,-16.636,100.570,-17.460,99.706,-17.460,99.708,-16.636,10,0.376,304,0.9,S230518h,23327,0.376
19090,103.729,-24.978,104.182,-24.565,104.185,-25.389,103.273,-25.389,103.276,-24.565,32,0.374,305,0.9,S230518h,19090,0.374
35431,86.623,4.361,87.036,4.773,87.035,3.949,86.210,3.949,86.209,4.773,7,0.373,306,0.9,S230518h,35431,0.373
1422,113.684,-73.348,115.088,-72.931,115.157,-73.755,112.211,-73.755,112.280,-72.931,57,0.373,307,0.9,S230518h,1422,0.373
945,122.202,-76.520,123.917,-76.102,124.023,-76.925,120.380,-76.925,120.486,-76.102,50,0.371,308,0.9,S230518h,945,0.371
371,305.455,-82.070,308.292,-81.648,308.600,-82.471,302.309,-82.471,302.617,-81.648,5,0.371,309,0.9,S230518h,371,0.371
1055,118.957,-75.727,120.581,-75.309,120.676,-76.133,117.237,-76.133,117.332,-75.309,33,0.370,310,0.9,S230518h,1055,0.370
16271,103.511,-30.529,103.988,-30.116,103.992,-30.940,103.031,-30.940,103.035,-30.116,69,0.370,311,0.9,S230518h,16271,0.370
16666,104.545,-29.736,105.018,-29.323,105.022,-30.147,104.069,-30.147,104.073,-29.323,71,0.369,312,0.9,S230518h,16666,0.369
34068,84.846,1.982,85.258,2.394,85.258,1.570,84.434,1.570,84.433,2.394,12,0.368,313,0.9,S230518h,34068,0.368
8545,114.118,-47.974,114.728,-47.560,114.738,-48.384,113.497,-48.384,113.507,-47.560,101,0.366,314,0.9,S230518h,8545,0.366
35429,85.033,4.361,85.447,4.773,85.446,3.949,84.620,3.949,84.620,4.773,12,0.366,315,0.9,S230518h,35429,0.366
9800,109.662,-44.802,110.238,-44.388,110.246,-45.212,109.077,-45.212,109.085,-44.388,64,0.366,316,0.9,S230518h,9800,0.366
1423,116.391,-73.348,117.795,-72.931,117.864,-73.755,114.918,-73.755,114.987,-72.931,25,0.365,317,0.9,S230518h,1423,0.365
24197,97.808,-15.463,98.235,-15.050,98.237,-15.874,97.380,-15.874,97.382,-15.050,60,0.364,318,0.9,S230518h,24197,0.364
22463,101.067,-18.634,101.501,-18.222,101.503,-19.046,100.631,-19.046,100.634,-18.222,11,0.361,319,0.9,S230518h,22463,0.361
7358,110.383,-51.145,111.034,-50.732,111.046,-51.556,109.721,-51.556,109.732,-50.732,72,0.360,320,0.9,S230518h,7358,0.360
739,115.052,-78.106,116.984,-77.687,117.120,-78.510,112.983,-78.510,113.119,-77.687,33,0.359,321,0.9,S230518h,739,0.359
9801,110.769,-44.802,111.346,-44.388,111.354,-45.212,110.184,-45.212,110.193,-44.388,68,0.359,322,0.9,S230518h,9801,0.359
74,310.345,-86.828,316.907,-86.393,318.839,-87.210,301.851,-87.210,303.783,-86.393,36,0.358,323,0.9,S230518h,74,0.358
4983,113.058,-58.282,113.832,-57.868,113.851,-58.692,112.265,-58.692,112.283,-57.868,68,0.355,324,0.9,S230518h,4983,0.355
5729,113.463,-55.903,114.190,-55.489,114.206,-56.313,112.720,-56.313,112.736,-55.489,74,0.355,325,0.9,S230518h,5729,0.355
30899,91.391,-3.568,91.803,-3.156,91.804,-3.980,90.978,-3.980,90.978,-3.156,10,0.354,326,0.9,S230518h,30899,0.354
30,49.091,-87.621,57.492,-87.179,60.924,-87.990,37.258,-87.990,40.690,-87.179,90,0.354,327,0.9,S230518h,30,0.354
149,316.098,-85.242,320.660,-84.814,321.518,-85.635,310.677,-85.635,311.535,-84.814,33,0.353,328,0.9,S230518h,149,0.353
741,122.474,-78.106,124.407,-77.687,124.543,-78.510,120.405,-78.510,120.542,-77.687,65,0.353,329,0.9,S230518h,741,0.353
14356,108.191,-34.493,108.689,-34.080,108.694,-34.904,107.689,-34.904,107.694,-34.080,94,0.351,330,0.9,S230518h,14356,0.351
31805,90.396,-1.982,90.809,-1.570,90.809,-2.394,89.984,-2.394,89.984,-1.570,9,0.351,331,0.9,S230518h,31805,0.351
13610,106.341,-36.079,106.849,-35.666,106.854,-36.490,105.829,-36.490,105.834,-35.666,32,0.350,332,0.9,S230518h,13610,0.350
13609,105.366,-36.079,105.873,-35.666,105.878,-36.490,104.853,-36.490,104.859,-35.666,61,0.349,333,0.9,S230518h,13609,0.349
17460,102.090,-28.150,102.555,-27.737,102.559,-28.561,101.620,-28.561,101.624,-27.737,84,0.347,334,0.9,S230518h,17460,0.347
219,120.000,-83.656,123.498,-83.232,123.980,-84.054,116.020,-84.054,116.502,-83.232,41,0.346,335,0.9,S230518h,219,0.346
1927,309.934,-70.969,311.171,-70.553,311.224,-71.377,308.644,-71.377,308.696,-70.553,14,0.346,336,0.9,S230518h,1927,0.346
29993,90.796,-5.154,91.210,-4.742,91.210,-5.566,90.383,-5.566,90.383,-4.742,9,0.346,337,0.9,S230518h,29993,0.346
405,120.000,-81.278,122.593,-80.856,122.848,-81.679,117.152,-81.679,117.407,-80.856,10,0.345,338,0.9,S230518h,405,0.345
21180,100.800,-21.013,101.240,-20.601,101.243,-21.425,100.357,-21.425,100.360,-20.601,40,0.345,339,0.9,S230518h,21180,0.345
1844,112.053,-70.969,113.291,-70.553,113.343,-71.377,110.763,-71.377,110.815,-70.553,59,0.345,340,0.9,S230518h,1844,0.345
2322,115.030,-68.590,116.138,-68.175,116.179,-68.998,113.880,-68.998,113.921,-68.175,38,0.345,341,0.9,S230518h,2322,0.345
16665,103.636,-29.736,104.109,-29.323,104.113,-30.147,103.160,-30.147,103.164,-29.323,58,0.345,342,0.9,S230518h,16665,0.345
2669,113.370,-67.004,114.407,-66.589,114.443,-67.413,112.297,-67.413,112.333,-66.589,44,0.344,343,0.9,S230518h,2669,0.344
26848,94.228,-10.705,94.647,-10.293,94.648,-11.117,93.808,-11.117,93.809,-10.293,11,0.342,344,0.9,S230518h,26848,0.342
18679,103.610,-25.771,104.066,-25.358,104.069,-26.182,103.151,-26.182,103.154,-25.358,83,0.342,345,0.9,S230518h,18679,0.342
522,314.430,-80.485,316.819,-80.064,317.033,-80.887,311.828,-80.887,312.042,-80.064,22,0.341,346,0.9,S230518h,522,0.341
23,270.000,-88.414,281.654,-87.960,289.341,-88.756,250.659,-88.756,258.346,-87.960,117,0.340,347,0.9,S230518h,23,0.340
697,316.484,-78.899,318.547,-78.479,318.704,-79.303,314.263,-79.303,314.420,-78.479,24,0.339,348,0.9,S230518h,697,0.339
8242,114.437,-48.767,115.057,-48.353,115.067,-49.177,113.807,-49.177,113.817,-48.353,63,0.339,349,0.9,S230518h,8242,0.339
1172,119.008,-74.934,120.552,-74.517,120.636,-75.340,117.380,-75.340,117.465,-74.517,26,0.336,350,0.9,S230518h,1172,0.336
14352,104.362,-34.493,104.859,-34.080,104.864,-34.904,103.859,-34.904,103.864,-34.080,51,0.334,351,0.9,S230518h,14352,0.334
23758,96.384,-16.256,96.813,-15.843,96.814,-16.667,95.954,-16.667,95.956,-15.843,39,0.333,352,0.9,S230518h,23758,0.333
6253,114.179,-54.317,114.878,-53.903,114.893,-54.727,113.466,-54.727,113.480,-53.903,56,0.332,353,0.9,S230518h,6253,0.332
31,65.455,-87.621,73.855,-87.179,77.288,-87.990,53.622,-87.990,57.054,-87.179,87,0.332,354,0.9,S230518h,31,0.332
33162,86.432,0.396,86.844,0.808,86.844,-0.016,86.020,-0.016,86.020,0.808,3,0.331,355,0.9,S230518h,33162,0.331
198,337.021,-84.449,340.981,-84.023,341.611,-84.845,332.431,-84.845,333.062,-84.023,35,0.331,356,0.9,S230518h,198,0.331
5230,118.057,-57.489,118.815,-57.075,118.832,-57.899,117.281,-57.899,117.299,-57.075,24,0.331,357,0.9,S230518h,5230,0.331
7941,111.515,-49.559,112.145,-49.146,112.156,-49.970,110.875,-49.970,110.885,-49.146,46,0.331,358,0.9,S230518h,7941,0.331
245,293.333,-83.656,296.831,-83.232,297.314,-84.054,289.353,-84.054,289.835,-83.232,47,0.331,359,0.9,S230518h,245,0.331
373,316.364,-82.070,319.201,-81.648,319.510,-82.471,313.218,-82.471,313.526,-81.648,27,0.330,360,0.9,S230518h,373,0.330
39471,77.489,11.498,77.910,11.909,77.909,11.085,77.069,11.085,77.068,11.909,13,0.330,361,0.9,S230518h,39471,0.330
893,307.573,-77.313,309.390,-76.894,309.510,-77.718,305.636,-77.718,305.756,-76.894,23,0.328,362,0.9,S230518h,893,0.328
2492,113.143,-67.797,114.214,-67.382,114.253,-68.206,112.033,-68.206,112.072,-67.382,52,0.328,363,0.9,S230518h,2492,0.328
22890,97.275,-17.841,97.707,-17.429,97.709,-18.253,96.841,-18.253,96.843,-17.429,93,0.327,364,0.9,S230518h,22890,0.327
23323,96.828,-17.048,97.258,-16.636,97.259,-17.460,96.396,-17.460,96.398,-16.636,60,0.326,365,0.9,S230518h,23323,0.326
4984,114.545,-58.282,115.320,-57.868,115.338,-58.692,113.753,-58.692,113.771,-57.868,44,0.326,366,0.9,S230518h,4984,0.326
15498,108.187,-32.115,108.671,-31.702,108.675,-32.526,107.698,-32.526,107.702,-31.702,84,0.324,367,0.9,S230518h,15498,0.324
35,130.909,-87.621,139.310,-87.179,142.742,-87.990,119.076,-87.990,122.508,-87.179,59,0.324,368,0.9,S230518h,35,0.324
11471,108.208,-40.837,108.749,-40.424,108.756,-41.248,107.660,-41.248,107.667,-40.424,74,0.323,369,0.9,S230518h,11471,0.323
742,126.186,-78.106,128.118,-77.687,128.254,-78.510,124.117,-78.510,124.253,-77.687,68,0.323,370,0.9,S230518h,742,0.323
8543,111.765,-47.974,112.375,-47.560,112.385,-48.384,111.144,-48.384,111.154,-47.560,42,0.322,371,0.9,S230518h,8543,0.322
28193,94.400,-8.326,94.816,-7.914,94.817,-8.738,93.983,-8.738,93.984,-7.914,6,0.322,372,0.9,S230518h,28193,0.322
38132,80.980,9.119,81.398,9.531,81.397,8.707,80.563,8.707,80.562,9.531,11,0.320,373,0.9,S230518h,38132,0.320
38578,78.750,9.912,79.169,10.324,79.168,9.500,78.332,9.500,78.331,10.324,5,0.320,374,0.9,S230518h,38578,0.320
4285,112.000,-60.661,112.830,-60.246,112.852,-61.070,111.148,-61.070,111.170,-60.246,44,0.319,375,0.9,S230518h,4285,0.319
8241,113.245,-48.767,113.865,-48.353,113.875,-49.177,112.615,-49.177,112.625,-48.353,24,0.316,376,0.9,S230518h,8241,0.316
